particle_id,diameter,mass,boundary_id,start_time,end_time,start_particle_velocity_x,start_particle_velocity_y,start_particle_velocity_z,start_particle_angular_velocity_x,start_particle_angular_velocity_y,start_particle_angular_velocity_z,end_particle_velocity_x,end_particle_velocity_y,end_particle_velocity_z,end_particle_angular_velocity_x,end_particle_angular_velocity_y,end_particle_angular_velocity_z
117,2.5e-05,1.45708e-11,2,3.4897,3.48973,0.00651986,-0.0568668,2.50397e-06,-38561.9,-11439.3,0,0.00651928,-0.0568665,-2.05228e-06,-38561.4,-11439.1,0
117,2.5e-05,1.45708e-11,2,3.48997,3.4902,0.00651778,-0.0568635,2.05514e-06,-38561.4,-11439.1,0,0.00651706,-0.0568628,-1.6258e-06,-38561,-11439,0
117,2.5e-05,1.45708e-11,2,3.49023,3.49046,0.00651588,-0.0568604,1.62601e-06,-38561,-11439,0,0.00651499,-0.0568594,-1.22004e-06,-38560.6,-11438.8,0
117,2.5e-05,1.45708e-11,2,3.49068,3.49072,0.0065141,-0.0568576,1.22081e-06,-38560.6,-11438.8,0,0.00651302,-0.0568562,-7.5716e-07,-38560.2,-11438.7,0
513,2.5e-05,1.45708e-11,2,3.49191,3.49191,-1.03832,-1.71621,1.13002,-4774.88,2654.65,0,-0.706735,-1.16975,-1.01572,-113756,68781.1,0
181,2.5e-05,1.45708e-11,2,3.49218,3.49219,0.00727451,-0.0579323,0.000125949,-37542.8,-11761.2,0,0.00729684,-0.0579984,-0.000113303,-37529.1,-11756.5,0
517,2.5e-05,1.45708e-11,2,3.49289,3.49289,1.12677,-1.70233,0.987417,-3411.23,-2128.22,0,0.814765,-1.23167,-0.889609,-97236,-64321.6,0
508,2.5e-05,1.45708e-11,2,3.4939,3.4939,1.01986,0.658116,0.252298,15904.5,-25450.2,0,0.898219,0.578481,-0.227277,31683,-49557.1,0
149,2.5e-05,1.45708e-11,2,3.49489,3.4951,0.00709132,-0.0580869,9.78902e-05,-36083.3,-11054.2,0,0.00710826,-0.0581382,-8.79463e-05,-36072.7,-11050.6,0
245,2.5e-05,1.45708e-11,2,3.49732,3.49733,0.00908037,-0.0629499,0.000560377,-36576.6,-11501.7,0,0.00917914,-0.0632387,-0.000504338,-36516.1,-11481,0
213,2.5e-05,1.45708e-11,2,3.50053,3.50054,0.00744728,-0.0581601,0.000169076,-37784.4,-11946.3,0,0.00747755,-0.0582488,-0.000152141,-37766.1,-11940,0
181,2.5e-05,1.45708e-11,2,3.50099,3.501,0.00719109,-0.0577536,9.55589e-05,-37529.1,-11756.5,0,0.00720796,-0.0578037,-8.59351e-05,-37518.7,-11753,0
149,2.5e-05,1.45708e-11,2,3.502,3.50221,0.00703027,-0.0579513,7.74399e-05,-36072.7,-11050.6,0,0.00704363,-0.0579917,-6.95433e-05,-36064.2,-11047.8,0
149,2.5e-05,1.45708e-11,2,3.50765,3.50786,0.0069876,-0.0578565,6.21531e-05,-36064.2,-11047.8,0,0.00699824,-0.0578888,-5.58328e-05,-36057.4,-11045.5,0
181,2.5e-05,1.45708e-11,2,3.50786,3.50788,0.00713514,-0.0576348,7.63992e-05,-37518.7,-11753,0,0.00714856,-0.0576748,-6.86914e-05,-37510.4,-11750.2,0
213,2.5e-05,1.45708e-11,2,3.5118,3.51181,0.00731993,-0.0578562,0.000121677,-37766.1,-11940,0,0.00734165,-0.05792,-0.000109451,-37752.9,-11935.5,0
149,2.5e-05,1.45708e-11,2,3.5123,3.51232,0.00695567,-0.0577882,5.11171e-05,-36057.4,-11045.5,0,0.0069643,-0.0578146,-4.59229e-05,-36051.8,-11043.6,0
181,2.5e-05,1.45708e-11,2,3.5135,3.51352,0.00709366,-0.0575514,6.26615e-05,-37510.4,-11750.2,0,0.00710454,-0.0575841,-5.63144e-05,-37503.5,-11747.8,0
149,2.5e-05,1.45708e-11,2,3.51622,3.51624,0.00692875,-0.0577363,4.26006e-05,-36051.8,-11043.6,0,0.00693588,-0.0577582,-3.82681e-05,-36047.1,-11042.1,0
545,2.5e-05,1.45708e-11,2,3.51646,3.51646,-1.03802,-1.71587,1.1298,-5021.48,2795.4,0,-0.706726,-1.1699,-1.01559,-113906,68864.5,0
549,2.5e-05,1.45708e-11,2,3.51723,3.51723,1.12409,-1.70198,0.996531,-3460.81,-2155.78,0,0.809037,-1.22569,-0.897677,-98421.9,-64966,0
527,2.5e-05,1.45708e-11,2,3.51794,3.51795,0.129555,-1.22028,0.277364,-32541.7,-3124.75,0,0.111913,-1.06166,-0.249499,-64007.1,-6625.06,0
448,5e-05,1.16566e-10,2,3.51818,3.51819,-0.527621,-1.22011,0.619756,-1329.72,546.698,0,-0.386858,-0.895081,-0.557962,-33774.2,14596,0
181,2.5e-05,1.45708e-11,2,3.51818,3.51819,0.00706025,-0.0574881,5.2494e-05,-37503.5,-11747.8,0,0.0070693,-0.0575152,-4.7158e-05,-37497.8,-11745.9,0
149,2.5e-05,1.45708e-11,2,3.51943,3.51964,0.00690697,-0.057691,3.62221e-05,-36047.1,-11042.1,0,0.00691286,-0.0577094,-3.2428e-05,-36043,-11040.7,0
213,2.5e-05,1.45708e-11,2,3.52017,3.52038,0.00723907,-0.0576808,9.37124e-05,-37752.9,-11935.5,0,0.00725565,-0.0577298,-8.4171e-05,-37742.7,-11932,0
181,2.5e-05,1.45708e-11,2,3.52211,3.52213,0.00703089,-0.0574359,4.40522e-05,-37497.8,-11745.9,0,0.00703836,-0.0574586,-3.95577e-05,-37492.9,-11744.2,0
149,2.5e-05,1.45708e-11,2,3.52235,3.52237,0.00688691,-0.0576551,3.07848e-05,-36043,-11040.7,0,0.00689187,-0.0576705,-2.76233e-05,-36039.6,-11039.6,0
149,2.5e-05,1.45708e-11,2,3.5248,3.52482,0.00687182,-0.057623,2.67087e-05,-36039.6,-11039.6,0,0.00687605,-0.0576361,-2.3951e-05,-36036.6,-11038.6,0
181,2.5e-05,1.45708e-11,2,3.52553,3.52555,0.00700881,-0.0573923,3.7473e-05,-37492.9,-11744.2,0,0.00701509,-0.0574114,-3.36346e-05,-37488.8,-11742.8,0
149,2.5e-05,1.45708e-11,2,3.5268,3.52702,0.00685791,-0.0575963,2.32198e-05,-36036.6,-11038.6,0,0.00686145,-0.0576077,-2.07991e-05,-36034,-11037.7,0
213,2.5e-05,1.45708e-11,2,3.52701,3.52703,0.00718194,-0.0575624,7.48647e-05,-37742.7,-11932,0,0.00719513,-0.0576015,-6.73109e-05,-37734.5,-11929.2,0
245,2.5e-05,1.45708e-11,2,3.52727,3.52728,0.00780074,-0.0594959,0.000278318,-36516.1,-11481,0,0.00785029,-0.0596415,-0.000250487,-36485.9,-11470.7,0
181,2.5e-05,1.45708e-11,2,3.52827,3.52849,0.006989,-0.0573587,3.22771e-05,-37488.8,-11742.8,0,0.00699434,-0.0573751,-2.89696e-05,-37485.2,-11741.6,0
149,2.5e-05,1.45708e-11,2,3.52875,3.52897,0.00684587,-0.0575756,2.04359e-05,-36034,-11037.7,0,0.00684897,-0.0575855,-1.82568e-05,-36031.6,-11036.9,0
149,2.5e-05,1.45708e-11,2,3.53046,3.53048,0.00683672,-0.057557,1.77585e-05,-36031.6,-11036.9,0,0.00683936,-0.0575654,-1.5877e-05,-36029.6,-11036.2,0
373,2.5e-05,1.45708e-11,2,3.53047,3.53048,0.0142843,-0.0773341,0.00120605,-38655.7,-12098.6,0,0.0144869,-0.077934,-0.00108558,-38525.5,-12054.7,0
181,2.5e-05,1.45708e-11,2,3.53094,3.53096,0.0069739,-0.0573303,2.81933e-05,-37485.2,-11741.6,0,0.00697852,-0.0573444,-2.52895e-05,-37482,-11740.5,0
149,2.5e-05,1.45708e-11,2,3.53193,3.53195,0.00682826,-0.0575397,1.5525e-05,-36029.6,-11036.2,0,0.00683041,-0.0575468,-1.38619e-05,-36027.8,-11035.6,0
213,2.5e-05,1.45708e-11,2,3.53243,3.53245,0.00714118,-0.0574808,6.13311e-05,-37734.5,-11929.2,0,0.00715189,-0.0575127,-5.5131e-05,-37727.8,-11926.9,0
181,2.5e-05,1.45708e-11,2,3.53315,3.53317,0.00695963,-0.057305,2.44022e-05,-37482,-11740.5,0,0.00696344,-0.0573171,-2.18699e-05,-37479.3,-11739.6,0
149,2.5e-05,1.45708e-11,2,3.53317,3.53339,0.00681985,-0.057525,1.35905e-05,-36027.8,-11035.6,0,0.00682157,-0.0575311,-1.20897e-05,-36026.2,-11035.1,0
149,2.5e-05,1.45708e-11,2,3.53438,3.5344,0.0068123,-0.0575127,1.18592e-05,-36026.2,-11035.1,0,0.00681372,-0.0575179,-1.05582e-05,-36024.8,-11034.6,0
181,2.5e-05,1.45708e-11,2,3.53512,3.53513,0.00694658,-0.0572845,2.12266e-05,-37479.3,-11739.6,0,0.00694986,-0.0572949,-1.90035e-05,-37476.9,-11738.8,0
149,2.5e-05,1.45708e-11,2,3.53537,3.53559,0.00680605,-0.0575018,1.0427e-05,-36024.8,-11034.6,0,0.00680725,-0.0575061,-9.25723e-06,-36023.5,-11034.2,0
149,2.5e-05,1.45708e-11,2,3.53634,3.53637,0.00680097,-0.0574918,9.12111e-06,-36023.5,-11034.2,0,0.00680197,-0.0574954,-8.08766e-06,-36022.4,-11033.8,0
181,2.5e-05,1.45708e-11,2,3.53683,3.53685,0.00693653,-0.0572662,1.85874e-05,-37476.9,-11738.8,0,0.00693937,-0.0572751,-1.66348e-05,-37474.7,-11738.1,0
213,2.5e-05,1.45708e-11,2,3.53706,3.53708,0.0071082,-0.0574193,5.05965e-05,-37727.8,-11926.9,0,0.007117,-0.0574454,-4.54577e-05,-37722.3,-11925,0
149,2.5e-05,1.45708e-11,2,3.5371,3.53732,0.00679656,-0.0574827,8.03977e-06,-36022.4,-11033.8,0,0.00679733,-0.0574856,-7.08389e-06,-36021.4,-11033.5,0
149,2.5e-05,1.45708e-11,2,3.53783,3.53805,0.00679248,-0.0574746,7.0094e-06,-36021.4,-11033.5,0,0.006793,-0.0574769,-6.15298e-06,-36020.5,-11033.2,0
181,2.5e-05,1.45708e-11,2,3.53831,3.53834,0.00692769,-0.0572499,1.63033e-05,-37474.7,-11738.1,0,0.00693002,-0.0572575,-1.4576e-05,-37472.9,-11737.4,0
149,2.5e-05,1.45708e-11,2,3.53855,3.53858,0.00678857,-0.0574676,6.09394e-06,-36020.5,-11033.2,0,0.00678885,-0.0574695,-5.35174e-06,-36019.6,-11032.9,0
149,2.5e-05,1.45708e-11,2,3.53906,3.53929,0.00678479,-0.0574615,5.33078e-06,-36019.6,-11032.9,0,0.00678485,-0.057463,-4.64798e-06,-36018.9,-11032.7,0
181,2.5e-05,1.45708e-11,2,3.53957,3.53978,0.00691884,-0.0572365,1.42553e-05,-37472.9,-11737.4,0,0.00692071,-0.0572431,-1.27282e-05,-37471.2,-11736.8,0
149,2.5e-05,1.45708e-11,2,3.53957,3.53979,0.00678121,-0.0574562,4.64434e-06,-36018.9,-11032.7,0,0.00678109,-0.0574573,-4.03196e-06,-36018.2,-11032.4,0
149,2.5e-05,1.45708e-11,2,3.54006,3.54028,0.00677788,-0.0574514,4.05902e-06,-36018.2,-11032.4,0,0.00677762,-0.0574521,-3.49359e-06,-36017.6,-11032.2,0
149,2.5e-05,1.45708e-11,2,3.54054,3.54077,0.00677486,-0.0574471,3.51783e-06,-36017.6,-11032.2,0,0.00677448,-0.0574474,-3.0039e-06,-36017.1,-11032,0
213,2.5e-05,1.45708e-11,2,3.54078,3.54079,0.00708037,-0.0573712,4.28901e-05,-37722.3,-11925,0,0.00708766,-0.0573933,-3.8527e-05,-37717.5,-11923.3,0
181,2.5e-05,1.45708e-11,2,3.54079,3.54101,0.00691048,-0.057225,1.26724e-05,-37471.2,-11736.8,0,0.00691206,-0.0572308,-1.12838e-05,-37469.7,-11736.3,0
577,2.5e-05,1.45708e-11,2,3.54102,3.54102,-1.04029,-1.7212,1.11144,-5151.05,2866.76,0,-0.712972,-1.18132,-0.998973,-112824,68143.8,0
149,2.5e-05,1.45708e-11,2,3.54102,3.54124,0.00677215,-0.057443,3.01388e-06,-36017.1,-11032,0,0.00677165,-0.057443,-2.51803e-06,-36016.5,-11031.9,0
149,2.5e-05,1.45708e-11,2,3.54149,3.54152,0.00676976,-0.0574392,2.51418e-06,-36016.5,-11031.9,0,0.00676914,-0.0574388,-2.05324e-06,-36016.1,-11031.7,0
581,2.5e-05,1.45708e-11,2,3.54198,3.54198,1.12471,-1.70216,0.992145,-3496.15,-2177.87,0,0.811368,-1.22867,-0.890843,-97870.5,-64629.5,0
149,2.5e-05,1.45708e-11,2,3.54175,3.54198,0.00676761,-0.0574357,2.06752e-06,-36016.1,-11031.7,0,0.00676686,-0.0574348,-1.62079e-06,-36015.6,-11031.6,0
181,2.5e-05,1.45708e-11,2,3.54199,3.54201,0.00690335,-0.0572143,1.12488e-05,-37469.7,-11736.3,0,0.00690469,-0.0572191,-1.00137e-05,-37468.3,-11735.9,0
149,2.5e-05,1.45708e-11,2,3.54201,3.54225,0.00676568,-0.0574323,1.62283e-06,-36015.6,-11031.6,0,0.00676478,-0.057431,-1.19773e-06,-36015.2,-11031.4,0
149,2.5e-05,1.45708e-11,2,3.54227,3.54251,0.00676391,-0.0574291,1.20529e-06,-36015.2,-11031.4,0,0.00676282,-0.0574272,-7.22566e-07,-36014.8,-11031.3,0
181,2.5e-05,1.45708e-11,2,3.54297,3.54299,0.00689733,-0.0572039,9.92065e-06,-37468.3,-11735.9,0,0.00689842,-0.057208,-8.81288e-06,-37467.1,-11735.5,0
572,2.5e-05,1.45708e-11,2,3.54322,3.54322,1.00969,0.648057,0.247174,16197.8,-26050.6,0,0.890336,0.570295,-0.222278,31599,-49694.9,0
181,2.5e-05,1.45708e-11,2,3.54373,3.54395,0.00689198,-0.0571942,8.7511e-06,-37467.1,-11735.5,0,0.00689283,-0.0571975,-7.74284e-06,-37466,-11735.1,0
213,2.5e-05,1.45708e-11,2,3.54398,3.54419,0.00705783,-0.0573303,3.62894e-05,-37717.5,-11923.3,0,0.00706392,-0.0573486,-3.25115e-05,-37713.5,-11922,0
245,2.5e-05,1.45708e-11,2,3.54468,3.54469,0.0074571,-0.0585415,0.00017876,-36485.9,-11470.7,0,0.00748895,-0.0586349,-0.00016083,-36466.6,-11464.1,0
181,2.5e-05,1.45708e-11,2,3.54448,3.5447,0.00688703,-0.0571853,7.73218e-06,-37466,-11735.1,0,0.00688765,-0.0571881,-6.82943e-06,-37465.1,-11734.8,0
181,2.5e-05,1.45708e-11,2,3.54521,3.54543,0.0068824,-0.0571775,6.84e-06,-37465.1,-11734.8,0,0.00688281,-0.0571798,-6.03128e-06,-37464.2,-11734.5,0
181,2.5e-05,1.45708e-11,2,3.54593,3.54615,0.0068781,-0.0571706,6.04284e-06,-37464.2,-11734.5,0,0.00687832,-0.0571724,-5.28353e-06,-37463.4,-11734.2,0
181,2.5e-05,1.45708e-11,2,3.54644,3.54666,0.00687424,-0.0571646,5.24854e-06,-37463.4,-11734.2,0,0.00687431,-0.057166,-4.58431e-06,-37462.6,-11733.9,0
213,2.5e-05,1.45708e-11,2,3.54689,3.54691,0.00703813,-0.0572956,3.09465e-05,-37713.5,-11922,0,0.00704321,-0.0573112,-2.7766e-05,-37710.1,-11920.8,0
181,2.5e-05,1.45708e-11,2,3.54714,3.54716,0.00687076,-0.0571592,4.6025e-06,-37462.6,-11733.9,0,0.00687068,-0.0571602,-3.9846e-06,-37462,-11733.7,0
181,2.5e-05,1.45708e-11,2,3.54763,3.54765,0.00686766,-0.0571543,3.99344e-06,-37462,-11733.7,0,0.00686745,-0.0571549,-3.43045e-06,-37461.3,-11733.5,0
181,2.5e-05,1.45708e-11,2,3.54791,3.54814,0.00686488,-0.0571498,3.44666e-06,-37461.3,-11733.5,0,0.00686454,-0.0571501,-2.94004e-06,-37460.8,-11733.3,0
181,2.5e-05,1.45708e-11,2,3.54839,3.54861,0.00686235,-0.0571457,2.95375e-06,-37460.8,-11733.3,0,0.00686188,-0.0571456,-2.46334e-06,-37460.3,-11733.1,0
181,2.5e-05,1.45708e-11,2,3.54885,3.54889,0.00686006,-0.057142,2.45657e-06,-37460.3,-11733.1,0,0.00685945,-0.0571416,-2.00431e-06,-37459.8,-11733,0
181,2.5e-05,1.45708e-11,2,3.54912,3.54935,0.00685796,-0.0571386,2.00612e-06,-37459.8,-11733,0,0.00685718,-0.0571378,-1.56178e-06,-37459.4,-11732.8,0
213,2.5e-05,1.45708e-11,2,3.54934,3.54936,0.00702168,-0.0572674,2.69139e-05,-37710.1,-11920.8,0,0.00702602,-0.0572808,-2.41319e-05,-37707.1,-11919.8,0
181,2.5e-05,1.45708e-11,2,3.54938,3.54961,0.00685603,-0.0571355,1.56261e-06,-37459.4,-11732.8,0,0.00685507,-0.0571343,-1.13604e-06,-37459,-11732.7,0
181,2.5e-05,1.45708e-11,2,3.54963,3.54987,0.00685422,-0.0571326,1.13323e-06,-37459,-11732.7,0,0.00685303,-0.0571309,-6.39954e-07,-37458.6,-11732.6,0
213,2.5e-05,1.45708e-11,2,3.55134,3.55155,0.00700723,-0.0572436,2.3548e-05,-37707.1,-11919.8,0,0.00701091,-0.0572552,-2.10521e-05,-37704.4,-11918.8,0
213,2.5e-05,1.45708e-11,2,3.55328,3.5533,0.00699449,-0.0572248,2.04094e-05,-37704.4,-11918.8,0,0.00699759,-0.0572348,-1.82662e-05,-37702.1,-11918,0
213,2.5e-05,1.45708e-11,2,3.55499,3.55501,0.00698393,-0.0572088,1.78608e-05,-37702.1,-11918,0,0.0069866,-0.0572173,-1.59745e-05,-37700,-11917.3,0
213,2.5e-05,1.45708e-11,2,3.55646,3.55648,0.00697527,-0.0571939,1.57898e-05,-37700,-11917.3,0,0.00697757,-0.0572012,-1.41035e-05,-37698.2,-11916.7,0
341,2.5e-05,1.45708e-11,2,3.5567,3.55672,0.00842231,-0.0609922,0.000461887,-38023.5,-11870.5,0,0.00850325,-0.0612314,-0.000415685,-37973.6,-11853.7,0
245,2.5e-05,1.45708e-11,2,3.55671,3.55673,0.00730159,-0.0581523,0.000128869,-36466.6,-11464.1,0,0.00732458,-0.0582198,-0.000115953,-36452.6,-11459.3,0
213,2.5e-05,1.45708e-11,2,3.5577,3.55773,0.00696754,-0.0571804,1.39729e-05,-37698.2,-11916.7,0,0.00696946,-0.0571868,-1.246e-05,-37696.6,-11916.2,0
213,2.5e-05,1.45708e-11,2,3.55892,3.55894,0.00696027,-0.0571687,1.22737e-05,-37696.6,-11916.2,0,0.00696182,-0.0571742,-1.093e-05,-37695.1,-11915.7,0
213,2.5e-05,1.45708e-11,2,3.55991,3.55994,0.0069535,-0.0571585,1.08574e-05,-37695.1,-11915.7,0,0.00695476,-0.0571633,-9.6509e-06,-37693.8,-11915.2,0
213,2.5e-05,1.45708e-11,2,3.56089,3.56091,0.00694751,-0.0571495,9.54409e-06,-37693.8,-11915.2,0,0.00694853,-0.0571535,-8.47146e-06,-37692.6,-11914.8,0
424,7.5e-05,3.93411e-10,2,3.56166,3.56186,-0.095356,-0.962917,0.526916,-838.283,51.2577,0,-0.0653768,-0.664086,-0.474343,-20744.3,2047.86,0
213,2.5e-05,1.45708e-11,2,3.56165,3.56187,0.00694226,-0.0571413,8.42261e-06,-37692.6,-11914.8,0,0.00694306,-0.0571445,-7.43055e-06,-37691.6,-11914.4,0
213,2.5e-05,1.45708e-11,2,3.56239,3.56261,0.00693765,-0.0571338,7.35335e-06,-37691.6,-11914.4,0,0.00693823,-0.0571365,-6.47377e-06,-37690.6,-11914.1,0
213,2.5e-05,1.45708e-11,2,3.56311,3.56314,0.00693351,-0.057127,6.43419e-06,-37690.6,-11914.1,0,0.0069339,-0.0571291,-5.64804e-06,-37689.8,-11913.8,0
213,2.5e-05,1.45708e-11,2,3.56363,3.56385,0.00692978,-0.0571209,5.60777e-06,-37689.8,-11913.8,0,0.00692998,-0.0571225,-4.90552e-06,-37689,-11913.6,0
213,2.5e-05,1.45708e-11,2,3.56433,3.56435,0.00692633,-0.0571152,4.93002e-06,-37689,-11913.6,0,0.00692637,-0.0571164,-4.28433e-06,-37688.3,-11913.3,0
213,2.5e-05,1.45708e-11,2,3.56482,3.56485,0.00692319,-0.0571101,4.28285e-06,-37688.3,-11913.3,0,0.00692306,-0.0571108,-3.69193e-06,-37687.7,-11913.1,0
213,2.5e-05,1.45708e-11,2,3.5653,3.56533,0.0069203,-0.0571054,3.68655e-06,-37687.7,-11913.1,0,0.00692001,-0.0571058,-3.1478e-06,-37687.1,-11912.9,0
609,2.5e-05,1.45708e-11,2,3.56579,3.56579,-1.04391,-1.72472,1.096,-4473.58,2493.8,0,-0.71936,-1.18993,-0.985367,-111117,67211.9,0
245,2.5e-05,1.45708e-11,2,3.56559,3.5658,0.00721147,-0.0579418,9.84604e-05,-36452.6,-11459.3,0,0.00722891,-0.0579932,-8.8537e-05,-36441.9,-11455.7,0
213,2.5e-05,1.45708e-11,2,3.56559,3.56581,0.00691763,-0.0571012,3.15486e-06,-37687.1,-11912.9,0,0.00691718,-0.0571012,-2.66036e-06,-37686.6,-11912.7,0
213,2.5e-05,1.45708e-11,2,3.56606,3.56628,0.00691513,-0.0570973,2.67185e-06,-37686.6,-11912.7,0,0.00691452,-0.0570971,-2.19765e-06,-37686.1,-11912.6,0
613,2.5e-05,1.45708e-11,2,3.56654,3.56654,1.12751,-1.70373,0.97746,-3749.3,-2341.03,0,0.817939,-1.23671,-0.880944,-96846.7,-64049.9,0
213,2.5e-05,1.45708e-11,2,3.56632,3.56655,0.00691283,-0.0570939,2.19876e-06,-37686.1,-11912.6,0,0.00691206,-0.0570933,-1.7686e-06,-37685.6,-11912.4,0
213,2.5e-05,1.45708e-11,2,3.56678,3.56682,0.00691068,-0.0570907,1.76594e-06,-37685.6,-11912.4,0,0.00690972,-0.0570898,-1.33271e-06,-37685.2,-11912.3,0
213,2.5e-05,1.45708e-11,2,3.56704,3.56727,0.00690868,-0.0570879,1.33148e-06,-37685.2,-11912.3,0,0.0069075,-0.0570865,-8.59637e-07,-37684.8,-11912.1,0
591,2.5e-05,1.45708e-11,2,3.56729,3.56729,0.123373,-1.19934,0.268025,-33541.7,-3133.29,0,0.106816,-1.04593,-0.241164,-63969.8,-6418.06,0
213,2.5e-05,1.45708e-11,2,3.56729,3.56753,0.00690682,-0.0570853,8.6349e-07,-37684.8,-11912.1,0,0.00690527,-0.0570833,-1.09263e-07,-37684.4,-11912,0
604,2.5e-05,1.45708e-11,2,3.56754,3.56754,1.01246,0.649045,0.251534,16191.4,-26092.6,0,0.890991,0.569976,-0.226602,31859,-50167.2,0
501,2.5e-05,1.45708e-11,2,3.57169,3.57169,0.0527002,-0.189469,0.0101964,-36410.7,-11217,0,0.0544428,-0.194763,-0.00917639,-35305,-10852.8,0
245,2.5e-05,1.45708e-11,2,3.57271,3.57292,0.00714957,-0.0578094,7.86048e-05,-36441.9,-11455.7,0,0.00716342,-0.0578503,-7.0662e-05,-36433.4,-11452.7,0
245,2.5e-05,1.45708e-11,2,3.57858,3.5786,0.00710347,-0.0577136,6.41395e-05,-36433.4,-11452.7,0,0.00711475,-0.0577469,-5.76556e-05,-36426.3,-11450.3,0
373,2.5e-05,1.45708e-11,2,3.58102,3.58103,0.00816146,-0.0600141,0.000391186,-38525.5,-12054.7,0,0.00823008,-0.0602171,-0.000351965,-38483.2,-12040.4,0
341,2.5e-05,1.45708e-11,2,3.583,3.58301,0.00760331,-0.0586818,0.000250081,-37973.6,-11853.7,0,0.0076475,-0.0588128,-0.000224999,-37946.5,-11844.5,0
245,2.5e-05,1.45708e-11,2,3.58326,3.58347,0.00706975,-0.0576477,5.26539e-05,-36426.3,-11450.3,0,0.00707887,-0.0576749,-4.72545e-05,-36420.6,-11448.3,0
245,2.5e-05,1.45708e-11,2,3.58739,3.58741,0.00704214,-0.0575919,4.44195e-05,-36420.6,-11448.3,0,0.00704975,-0.0576146,-3.98915e-05,-36415.7,-11446.7,0
641,2.5e-05,1.45708e-11,2,3.59013,3.59013,-1.03924,-1.7204,1.11522,-5118.55,2845.67,0,-0.710352,-1.17763,-1.00698,-113384,68445.8,0
245,2.5e-05,1.45708e-11,2,3.59083,3.59085,0.00701919,-0.0575509,3.79293e-05,-36415.7,-11446.7,0,0.00702559,-0.0575704,-3.40456e-05,-36411.5,-11445.2,0
645,2.5e-05,1.45708e-11,2,3.5911,3.5911,1.12456,-1.704,0.980149,-3470.05,-2163.97,0,0.815497,-1.23637,-0.883123,-96691.6,-63774,0
623,2.5e-05,1.45708e-11,2,3.59158,3.59159,0.129055,-1.22394,0.280702,-31619.2,-3029.18,0,0.111389,-1.06337,-0.253232,-63480.7,-6535.27,0
636,2.5e-05,1.45708e-11,2,3.59231,3.59231,1.01606,0.652627,0.249189,16018.1,-25742.8,0,0.895695,0.574177,-0.224568,31560.7,-49595.7,0
245,2.5e-05,1.45708e-11,2,3.59377,3.59379,0.00699819,-0.0575155,3.29098e-05,-36411.5,-11445.2,0,0.00700356,-0.057532,-2.95241e-05,-36407.8,-11444,0
245,2.5e-05,1.45708e-11,2,3.59625,3.59627,0.0069787,-0.0574844,2.85152e-05,-36407.8,-11444,0,0.00698331,-0.0574987,-2.55664e-05,-36404.6,-11442.9,0
245,2.5e-05,1.45708e-11,2,3.59847,3.59868,0.00696459,-0.0574597,2.46135e-05,-36404.6,-11442.9,0,0.00696857,-0.0574719,-2.20526e-05,-36401.9,-11441.9,0
341,2.5e-05,1.45708e-11,2,3.59895,3.59896,0.00734636,-0.0580337,0.000164797,-37946.5,-11844.5,0,0.00737552,-0.0581202,-0.000148267,-37928.6,-11838.5,0
245,2.5e-05,1.45708e-11,2,3.60043,3.60045,0.00695285,-0.0574382,2.12634e-05,-36401.9,-11441.9,0,0.00695613,-0.0574485,-1.90407e-05,-36399.5,-11441.1,0
437,2.5e-05,1.45708e-11,2,3.60093,3.60094,0.0109862,-0.0679453,0.000801151,-39253.2,-12364.5,0,0.0111232,-0.0683481,-0.000721091,-39166.6,-12335.1,0
245,2.5e-05,1.45708e-11,2,3.60214,3.60216,0.00694145,-0.0574208,1.84564e-05,-36399.5,-11441.1,0,0.00694416,-0.0574298,-1.65064e-05,-36397.4,-11440.4,0
245,2.5e-05,1.45708e-11,2,3.60362,3.60364,0.00693193,-0.0574062,1.61398e-05,-36397.4,-11440.4,0,0.00693429,-0.0574138,-1.4417e-05,-36395.5,-11439.8,0
373,2.5e-05,1.45708e-11,2,3.6041,3.60411,0.0075261,-0.0583212,0.000225395,-38483.2,-12040.4,0,0.00756603,-0.0584395,-0.000202833,-38458.8,-12032.1,0
245,2.5e-05,1.45708e-11,2,3.60487,3.60508,0.00692476,-0.0573923,1.41059e-05,-36395.5,-11439.8,0,0.00692679,-0.0573987,-1.2579e-05,-36393.8,-11439.2,0
245,2.5e-05,1.45708e-11,2,3.60609,3.6063,0.00691842,-0.0573791,1.25251e-05,-36393.8,-11439.2,0,0.00692009,-0.0573845,-1.11479e-05,-36392.3,-11438.7,0
245,2.5e-05,1.45708e-11,2,3.60728,3.6073,0.00691206,-0.0573674,1.10372e-05,-36392.3,-11438.7,0,0.00691336,-0.057372,-9.81944e-06,-36391,-11438.2,0
245,2.5e-05,1.45708e-11,2,3.60826,3.60828,0.00690577,-0.0573572,9.77845e-06,-36391,-11438.2,0,0.00690679,-0.0573613,-8.67001e-06,-36389.8,-11437.8,0
245,2.5e-05,1.45708e-11,2,3.60902,3.60924,0.00690005,-0.0573484,8.66876e-06,-36389.8,-11437.8,0,0.00690086,-0.0573519,-7.6631e-06,-36388.7,-11437.5,0
245,2.5e-05,1.45708e-11,2,3.60976,3.60998,0.00689524,-0.0573408,7.57002e-06,-36388.7,-11437.5,0,0.00689589,-0.0573436,-6.66543e-06,-36387.8,-11437.1,0
